listing_id,candidate_event_id,label,split,embedding_cosine_sim
L003468,nba_401810157,1,test,0.94911456
L003468,nba_401809811,0,test,0.791574
L003468,nba_401810148,0,test,0.7444987
L003468,nba_401810165,0,test,0.7278509
L003468,nba_401810175,0,test,0.8022745
L003468,nfl_401772787,0,test,0.4675276
L003468,nba_401810171,0,test,0.6799704
L003468,nba_401810156,0,test,0.68377614
L003468,nba_401810170,0,test,0.69436187
L003468,nba_401810174,0,test,0.6638622
L003468,nfl_401772892,0,test,0.546171
L003468,nba_401810172,0,test,0.68669295
L003468,nba_401809814,0,test,0.74631715
L003468,nba_401810163,0,test,0.69992816
L003468,nba_401809820,0,test,0.7198128
L003468,nba_401810164,0,test,0.73314553
L003468,nba_401810173,0,test,0.7183645
L003468,nba_401810166,0,test,0.7225966
L003469,nba_401810776,0,test,0.91194636
L003469,nba_401810157,1,test,0.91705143
L003469,nba_401810110,0,test,0.86563843
L003469,nba_401810133,0,test,0.8547772
L003469,nba_401810493,0,test,0.8454101
L003469,nba_401810397,0,test,0.84070134
L003469,nba_401871336,0,test,0.8566001
L003469,nba_401810513,0,test,0.8424238
L003469,nba_401809790,0,test,0.8392621
L003469,nba_401809962,0,test,0.8550862
L003469,nba_401810739,0,test,0.8502127
L003469,nba_401810413,0,test,0.8524206
L003469,nba_401871338,0,test,0.863444
L003469,nba_401810631,0,test,0.84093845
L003469,nba_401869384,0,test,0.8509402
L003469,nba_401869380,0,test,0.8395121
L003469,nba_401810333,0,test,0.8424968
L003469,nba_401810349,0,test,0.8537655
L003469,nba_401871335,0,test,0.8597321
L003469,nba_401810257,0,test,0.8500643
L003470,nba_401810157,1,test,0.8836554
L003470,nba_401809811,0,test,0.70942616
L003470,nba_401810148,0,test,0.6883138
L003470,nba_401810165,0,test,0.6434832
L003470,nba_401810175,0,test,0.74565864
L003470,nfl_401772787,0,test,0.40668106
L003470,nba_401810171,0,test,0.60950255
L003470,nba_401810156,0,test,0.6091137
L003470,nba_401810170,0,test,0.62029546
L003470,nba_401810174,0,test,0.58712304
L003470,nfl_401772892,0,test,0.49426323
L003470,nba_401810172,0,test,0.6597396
L003470,nba_401809814,0,test,0.6732678
L003470,nba_401810163,0,test,0.6560295
L003470,nba_401809820,0,test,0.6747078
L003470,nba_401810164,0,test,0.67923117
L003470,nba_401810173,0,test,0.6463997
L003470,nba_401810166,0,test,0.6402602
L003471,nba_401810776,0,test,0.31497344
L003471,nba_401810157,1,test,0.30630863
L003471,nba_401810526,0,test,0.30964988
L003471,nba_401810958,0,test,0.35664168
L003471,nba_401810193,0,test,0.32567734
L003471,nba_401810678,0,test,0.3516198
L003471,nba_401810587,0,test,0.39010096
L003471,nba_401810133,0,test,0.3645485
L003471,nba_401810348,0,test,0.40278482
L003471,nba_401810548,0,test,0.36852998
L003471,nba_401810493,0,test,0.34512857
L003471,nba_401809811,0,test,0.35242206
L003471,nba_401810713,0,test,0.37932616
L003471,nba_401810657,0,test,0.40236962
L003471,nfl_401772754,0,test,0.39245653
L003471,nba_401810820,0,test,0.31696177
L003471,nba_401810397,0,test,0.2922747
L003471,nfl_401772777,0,test,0.38400543
L003471,nba_401812692,0,test,0.33498704
L003471,nfl_401772904,0,test,0.3996365
L003472,nfl_401772749,1,train,0.7994076
L003472,nfl_401772895,0,train,0.69057226
L003472,nfl_401772948,0,train,0.70332575
L003472,nfl_401772845,0,train,0.7159813
L003472,nfl_401772792,0,train,0.7119562
L003472,nfl_401772840,0,train,0.72395337
L003472,nfl_401772715,0,train,0.6287439
L003472,nfl_401772916,0,train,0.624622
L003472,nfl_401772776,0,train,0.5854464
L003472,nfl_401772830,0,train,0.64286697
L003472,nfl_401772912,0,train,0.6535844
L003472,nfl_401772929,0,train,0.68053013
L003472,nfl_401772746,0,train,0.5837247
L003472,nfl_401772816,0,train,0.58481956
L003472,nfl_401772848,0,train,0.6550193
L003472,nfl_401772885,0,train,0.60885346
L003472,nfl_401772843,0,train,0.6009263
L003472,nfl_401772907,0,train,0.6166717
L003472,nfl_401772935,0,train,0.60271114
L003472,nfl_401772824,0,train,0.61136556
L003473,nfl_401772749,1,train,0.8199502
L003473,nfl_401772895,0,train,0.73092264
L003473,nfl_401772948,0,train,0.73349166
L003473,nfl_401772845,0,train,0.75890934
L003473,nfl_401772792,0,train,0.7371826
L003473,nfl_401772840,0,train,0.75229555
L003473,nfl_401772715,0,train,0.67211807
L003473,nfl_401772916,0,train,0.6604868
L003473,nfl_401772776,0,train,0.6315006
L003473,nfl_401772830,0,train,0.6808514
L003473,nfl_401772912,0,train,0.6708974
L003473,nfl_401772929,0,train,0.7066773
L003473,nfl_401772746,0,train,0.6339394
L003473,nfl_401772816,0,train,0.64132726
L003473,nfl_401772848,0,train,0.6950179
L003473,nfl_401772885,0,train,0.652362
L003473,nfl_401772843,0,train,0.64684516
L003473,nfl_401772907,0,train,0.65838057
L003473,nfl_401772935,0,train,0.6554152
L003473,nfl_401772824,0,train,0.6530616
L003474,nfl_401772749,1,train,0.7404211
L003474,nfl_401772895,0,train,0.71820134
L003474,nfl_401772948,0,train,0.6950125
L003474,nfl_401772845,0,train,0.71379197
L003474,nfl_401772792,0,train,0.7184545
L003474,nfl_401772840,0,train,0.74256754
L003474,nfl_401772715,0,train,0.65609086
L003474,nfl_401772848,0,train,0.6218929
L003474,nfl_401772885,0,train,0.6508926
L003474,nfl_401772843,0,train,0.6084027
L003474,nfl_401772907,0,train,0.6159558
L003474,nfl_401772935,0,train,0.6054426
L003474,nfl_401772824,0,train,0.60974866
L003474,nfl_401772961,0,train,0.613859
L003474,nfl_401772924,0,train,0.57365394
L003474,nfl_401772820,0,train,0.625525
L003474,nfl_401772916,0,train,0.6349416
L003474,nfl_401772776,0,train,0.6253605
L003474,nfl_401772830,0,train,0.62933326
L003474,nfl_401772939,0,train,0.65276664
L003475,nfl_401772749,1,train,0.72866225
L003475,nfl_401772895,0,train,0.7026397
L003475,nfl_401772948,0,train,0.684606
L003475,nfl_401772845,0,train,0.69996023
L003475,nfl_401772792,0,train,0.7054138
L003475,nfl_401772840,0,train,0.7305055
L003475,nfl_401772715,0,train,0.6488896
L003475,nfl_401772848,0,train,0.6097715
L003475,nfl_401772885,0,train,0.64044666
L003475,nfl_401772843,0,train,0.5937837
L003475,nfl_401772907,0,train,0.60436684
L003475,nfl_401772935,0,train,0.5900942
L003475,nfl_401772824,0,train,0.60836375
L003475,nfl_401772961,0,train,0.60133106
L003475,nfl_401772924,0,train,0.5638958
L003475,nfl_401772820,0,train,0.61307395
L003475,nfl_401772916,0,train,0.62196475
L003475,nfl_401772776,0,train,0.61738145
L003475,nfl_401772830,0,train,0.62136376
L003475,nfl_401772939,0,train,0.6466886
L003476,nba_401810855,1,val,0.91545844
L003476,nba_401810663,0,val,0.8493226
L003476,nba_401810224,0,val,0.69631195
L003476,nba_401810390,0,val,0.7776761
L003476,nba_401810025,0,val,0.71049094
L003476,nba_401811018,0,val,0.7085249
L003476,nba_401809985,0,val,0.7861086
L003476,nba_401810351,0,val,0.7995552
L003476,nba_401810228,0,val,0.7566637
L003476,nba_401810190,0,val,0.76302373
L003476,nba_401810977,0,val,0.8037166
L003476,nba_401810167,0,val,0.778775
L003476,nba_401810792,0,val,0.7863325
L003476,nba_401810465,0,val,0.7846707
L003476,nba_401809944,0,val,0.76756907
L003476,nba_401810062,0,val,0.75889117
L003476,nba_401811005,0,val,0.8064327
L003476,nba_401810105,0,val,0.7747325
L003476,nba_401811022,0,val,0.77463955
L003476,nba_401810376,0,val,0.7890321
L003477,nba_401810855,1,val,0.8658582
L003477,nba_401810831,0,val,0.72672653
L003477,nba_401810847,0,val,0.6934097
L003477,nba_401810871,0,val,0.7050557
L003478,nba_401810855,1,val,0.9000784
L003478,nba_401810831,0,val,0.73050535
L003478,nba_401810847,0,val,0.7173117
L003478,nba_401810871,0,val,0.71851784
L003478,nba_401810865,0,val,0.54272467
L003478,nba_401810875,0,val,0.50656044
L003478,nba_401810879,0,val,0.5589779
L003478,nba_401810866,0,val,0.5806284
L003478,nba_401810859,0,val,0.5385716
L003478,nba_401810842,0,val,0.5548618
L003478,nba_401810827,0,val,0.5251368
L003478,nba_401810869,0,val,0.5765271
L003478,nba_401810878,0,val,0.554333
L003478,nba_401810862,0,val,0.5524399
L003478,nba_401810853,0,val,0.5640936
L003478,nba_401810873,0,val,0.5766722
L003478,nba_401810868,0,val,0.5429226
L003478,nba_401810843,0,val,0.55695885
L003478,nba_401810870,0,val,0.5710734
L003478,nba_401810867,0,val,0.5382967
L003479,nba_401810855,1,val,0.9395845
L003479,nba_401810831,0,val,0.7220863
L003479,nba_401810847,0,val,0.70611066
L003479,nba_401810871,0,val,0.80929756
L003479,nba_401810865,0,val,0.59776086
L003479,nba_401810875,0,val,0.54502416
L003479,nba_401810879,0,val,0.607052
L003479,nba_401810866,0,val,0.63416195
L003479,nba_401810859,0,val,0.57952464
L003479,nba_401810842,0,val,0.60762334
L003479,nba_401810827,0,val,0.56491166
L003479,nba_401810869,0,val,0.64048886
L003479,nba_401810878,0,val,0.6163064
L003479,nba_401810862,0,val,0.59720635
L003479,nba_401810853,0,val,0.61625326
L003479,nba_401810873,0,val,0.61147726
L003479,nba_401810868,0,val,0.5659079
L003479,nba_401810843,0,val,0.5773388
L003479,nba_401810870,0,val,0.6241387
L003479,nba_401810867,0,val,0.5750122
L003480,nfl_401772767,1,train,0.6314873
L003480,nba_401810014,0,train,0.45578003
L003480,nba_401810008,0,train,0.47318742
L003480,nfl_401772763,0,train,0.4066303
L003480,nfl_401772764,0,train,0.27723128
L003480,nfl_401772765,0,train,0.32578242
L003480,nfl_401772874,0,train,0.45506606
L003480,nfl_401772873,0,train,0.35665953
L003480,nfl_401772870,0,train,0.38631034
L003480,nfl_401772768,0,train,0.39859736
L003480,nfl_401772818,0,train,0.4171574
L003481,nfl_401772767,1,train,0.9001421
L003481,nfl_401772833,0,train,0.69496137
L003481,nfl_401772848,0,train,0.7413826
L003481,nfl_401772885,0,train,0.73232555
L003481,nfl_401772843,0,train,0.74200827
L003481,nfl_401772907,0,train,0.70434386
L003481,nfl_401772935,0,train,0.74867177
L003481,nfl_401772824,0,train,0.7089936
L003481,nfl_401772961,0,train,0.73647064
L003481,nfl_401772924,0,train,0.7053282
L003481,nfl_401772820,0,train,0.7308544
L003481,nfl_401772911,0,train,0.7832501
L003481,nfl_401772940,0,train,0.7900473
L003481,nfl_401772905,0,train,0.7814974
L003481,nfl_401772963,0,train,0.80000985
L003481,nfl_401772939,0,train,0.7410224
L003481,nfl_401772879,0,train,0.7467746
L003481,nfl_401772749,0,train,0.6653421
L003481,nfl_401772920,0,train,0.8046423
L003481,nfl_401772883,0,train,0.800169
L003482,nfl_401772767,1,train,0.89570403
L003482,nfl_401772833,0,train,0.6686622
L003482,nfl_401772848,0,train,0.70797753
L003482,nfl_401772885,0,train,0.6959853
L003482,nfl_401772843,0,train,0.7038413
L003482,nfl_401772907,0,train,0.667275
L003482,nfl_401772935,0,train,0.71080863
L003482,nfl_401772824,0,train,0.69227016
L003482,nfl_401772961,0,train,0.70226693
L003482,nfl_401772924,0,train,0.66515756
L003482,nfl_401772820,0,train,0.68006206
L003482,nfl_401772911,0,train,0.8093205
L003482,nfl_401772940,0,train,0.80540174
L003482,nfl_401772905,0,train,0.8070352
L003482,nfl_401772963,0,train,0.83519346
L003482,nfl_401772939,0,train,0.70170605
L003482,nfl_401772879,0,train,0.7052139
L003482,nfl_401772749,0,train,0.63557565
L003482,nfl_401772920,0,train,0.8303876
L003482,nfl_401772883,0,train,0.8093744
L003483,nfl_401772767,1,train,0.8274442
L003483,nfl_401772874,0,train,0.57864225
L003483,nfl_401772763,0,train,0.54871714
L003483,nba_401810014,0,train,0.34960204
L003483,nba_401810008,0,train,0.40209877
L003483,nba_401809509,0,train,0.38709366
L003483,nba_401810023,0,train,0.3469093
L003483,nba_401809987,0,train,0.43554723
L003483,nba_401809997,0,train,0.38048297
L003483,nba_401810017,0,train,0.48134112
L003483,nba_401810003,0,train,0.36380827
L003483,nba_401810020,0,train,0.34107262
L003483,nba_401809990,0,train,0.37283137
L003483,nba_401809508,0,train,0.34743375
L003483,nba_401810018,0,train,0.35503665
L003483,nfl_401772764,0,train,0.4894809
L003483,nfl_401772765,0,train,0.46969718
L003483,nfl_401772873,0,train,0.5211785
L003483,nfl_401772870,0,train,0.56275904
L003483,nfl_401772768,0,train,0.5478991
L003484,nba_401810964,1,train,0.55674267
L003484,nba_401810200,0,train,0.5611582
L003484,nba_401810691,0,train,0.5665413
L003484,nba_401810344,0,train,0.56882465
L003484,nba_401810282,0,train,0.5501041
L003484,nba_401810022,0,train,0.55810225
L003484,nba_401810527,0,train,0.51583606
L003484,nba_401810150,0,train,0.5238265
L003484,nba_401810469,0,train,0.55632937
L003484,nba_401810384,0,train,0.55495596
L003484,nba_401810307,0,train,0.5408935
L003484,nba_401810897,0,train,0.50477666
L003484,nba_401812692,0,train,0.54697657
L003484,nba_401810222,0,train,0.5643256
L003484,nba_401809987,0,train,0.53897524
L003484,nba_401810866,0,train,0.5534289
L003484,nba_401809970,0,train,0.55557996
L003484,nba_401809793,0,train,0.5557661
L003484,nba_401810184,0,train,0.5414989
L003484,nba_401810725,0,train,0.5703152
L003485,nba_401810964,1,train,0.61347795
L003485,nba_401810200,0,train,0.6216952
L003485,nba_401810691,0,train,0.62685335
L003485,nba_401810344,0,train,0.62838465
L003485,nba_401810282,0,train,0.6289769
L003485,nba_401810022,0,train,0.6332388
L003485,nba_401810527,0,train,0.57497126
L003485,nba_401810150,0,train,0.5847443
L003485,nba_401810469,0,train,0.6263274
L003485,nba_401810384,0,train,0.62190235
L003485,nba_401810307,0,train,0.60961336
L003485,nba_401810897,0,train,0.5717108
L003485,nba_401812692,0,train,0.5996222
L003485,nba_401810222,0,train,0.61663157
L003485,nba_401809987,0,train,0.6136743
L003485,nba_401810866,0,train,0.6056076
L003485,nba_401809970,0,train,0.6401191
L003485,nba_401809793,0,train,0.6229194
L003485,nba_401810184,0,train,0.6223711
L003485,nba_401810725,0,train,0.6511849
L003486,nba_401810975,0,train,0.21247017
L003486,nba_401810991,0,train,0.19757539
L003486,nba_401810964,1,train,0.21860507
L003487,nba_401810964,1,train,0.7961378
L003487,nba_401810200,0,train,0.7875937
L003487,nba_401810527,0,train,0.7570106
L003487,nba_401810150,0,train,0.7484356
L003487,nba_401810516,0,train,0.6350688
L003487,nba_401810469,0,train,0.6413683
L003487,nba_401810384,0,train,0.6347381
L003487,nba_401810691,0,train,0.6487589
L003487,nba_401810344,0,train,0.65012705
L003487,nba_401810307,0,train,0.6251693
L003487,nba_401810897,0,train,0.63005817
L003487,nba_401812692,0,train,0.6297512
L003487,nba_401810222,0,train,0.64024705
L003487,nba_401810282,0,train,0.6747979
L003487,nba_401809987,0,train,0.6462363
L003487,nba_401810866,0,train,0.64226633
L003487,nba_401809970,0,train,0.62209153
L003487,nba_401809793,0,train,0.6251037
L003487,nba_401810022,0,train,0.6857052
L003487,nba_401810184,0,train,0.6346208
L003488,nba_401809976,0,train,0.9161181
L003488,nba_401810623,1,train,0.9192287
L003488,nba_401810699,0,train,0.8326075
L003488,nba_401810737,0,train,0.84849375
L003488,nba_401812737,0,train,0.8499987
L003488,nba_401809982,0,train,0.85019886
L003488,nba_401810928,0,train,0.81743956
L003488,nba_401810381,0,train,0.8429177
L003488,nba_401810915,0,train,0.8211819
L003488,nba_401809240,0,train,0.8225053
L003488,nba_401809237,0,train,0.8195597
L003488,nba_401810997,0,train,0.81925845
L003488,nba_401810675,0,train,0.8185581
L003488,nba_401810146,0,train,0.8349983
L003488,nba_401836796,0,train,0.8356805
L003488,nba_401810821,0,train,0.8349476
L003488,nba_401810411,0,train,0.8348583
L003488,nba_401811009,0,train,0.84244096
L003488,nba_401810579,0,train,0.8339081
L003488,nba_401810798,0,train,0.82107806
L003489,nba_401809976,0,train,0.4240893
L003489,nba_401810623,1,train,0.42229688
L003489,nba_401810699,0,train,0.32590425
L003489,nba_401810737,0,train,0.40795302
L003489,nba_401812737,0,train,0.40654826
L003489,nba_401809982,0,train,0.40693355
L003489,nba_401810928,0,train,0.41552567
L003489,nba_401810381,0,train,0.4212114
L003489,nba_401810915,0,train,0.39475715
L003489,nba_401809240,0,train,0.37748092
L003489,nba_401809237,0,train,0.39543363
L003489,nba_401810997,0,train,0.39368802
L003489,nba_401810675,0,train,0.39060763
L003489,nba_401810146,0,train,0.38341174
L003489,nba_401836796,0,train,0.42317146
L003489,nba_401810821,0,train,0.41989866
L003489,nba_401810411,0,train,0.41328585
L003489,nba_401811009,0,train,0.39838964
L003489,nba_401810579,0,train,0.39137396
L003489,nba_401810798,0,train,0.40725318
L003490,nba_401809976,0,train,0.28894395
L003490,nba_401810623,1,train,0.29087812
L003490,nba_401810699,0,train,0.2920623
L003490,nba_401809821,0,train,0.22217695
L003490,nba_401810202,0,train,0.22463402
L003490,nba_401810727,0,train,0.22109574
L003490,nba_401812702,0,train,0.2584828
L003490,nba_401810162,0,train,0.21599561
L003490,nba_401810555,0,train,0.27813718
L003490,nba_401810457,0,train,0.27598268
L003490,nba_401810016,0,train,0.24655375
L003490,nba_401810433,0,train,0.26237506
L003490,nba_401810948,0,train,0.25678
L003490,nba_401810745,0,train,0.30185118
L003490,nba_401811017,0,train,0.20734616
L003490,nba_401810506,0,train,0.2118657
L003490,nba_401858693,0,train,0.20815723
L003490,nba_401810668,0,train,0.25396982
L003490,nba_401810283,0,train,0.27478412
L003490,nba_401809948,0,train,0.25000182
L003491,nba_401809976,0,train,0.8898728
L003491,nba_401810623,1,train,0.8920274
L003491,nba_401810699,0,train,0.8268614
L003491,nba_401810737,0,train,0.7855083
L003491,nba_401812737,0,train,0.79171133
L003491,nba_401809982,0,train,0.7910999
L003491,nba_401810928,0,train,0.7575439
L003491,nba_401810381,0,train,0.78625023
L003491,nba_401810915,0,train,0.7567408
L003491,nba_401809240,0,train,0.76509064
L003491,nba_401809237,0,train,0.75017464
L003491,nba_401810997,0,train,0.7550777
L003491,nba_401810675,0,train,0.74579287
L003491,nba_401810146,0,train,0.77966166
L003491,nba_401836796,0,train,0.7743838
L003491,nba_401810821,0,train,0.7664358
L003491,nba_401810411,0,train,0.78528416
L003491,nba_401811009,0,train,0.7757991
L003491,nba_401810579,0,train,0.758548
L003491,nba_401810798,0,train,0.76492196
L003492,nba_401811025,1,train,0.91818047
L003492,nba_401811009,0,train,0.85671103
L003492,nba_401811039,0,train,0.79519564
L003492,nba_401811040,0,train,0.75238717
L003492,nba_401811053,0,train,0.70673925
L003492,nba_401811010,0,train,0.732111
L003492,nba_401811022,0,train,0.5961544
L003492,nba_401811016,0,train,0.5602153
L003492,nba_401811030,0,train,0.54560053
L003492,nba_401811043,0,train,0.6145359
L003492,nba_401811007,0,train,0.56232417
L003492,nba_401811002,0,train,0.63324845
L003492,nba_401811041,0,train,0.5394294
L003492,nba_401811004,0,train,0.5586516
L003492,nba_401811029,0,train,0.567369
L003492,nba_401811023,0,train,0.59798026
L003492,nba_401811051,0,train,0.6019962
L003492,nba_401811005,0,train,0.63566595
L003492,nba_401811050,0,train,0.54995954
L003492,nba_401811036,0,train,0.5580371
L003493,nba_401811025,1,train,0.8540096
L003493,nba_401811009,0,train,0.7534457
L003493,nba_401811039,0,train,0.69687057
L003493,nba_401811040,0,train,0.7519213
L003493,nba_401811053,0,train,0.7022067
L003493,nba_401811010,0,train,0.7070303
L003493,nba_401811022,0,train,0.5446464
L003493,nba_401811016,0,train,0.52334785
L003493,nba_401811030,0,train,0.49306515
L003493,nba_401811043,0,train,0.56744146
L003493,nba_401811007,0,train,0.5115144
L003493,nba_401811002,0,train,0.5855863
L003493,nba_401811041,0,train,0.53353155
L003493,nba_401811004,0,train,0.55210286
L003493,nba_401811029,0,train,0.54954195
L003493,nba_401811023,0,train,0.58117473
L003493,nba_401811051,0,train,0.534462
L003493,nba_401811005,0,train,0.5802861
L003493,nba_401811050,0,train,0.5472947
L003493,nba_401811036,0,train,0.51772827
L003494,nba_401812677,0,train,0.7757861
L003494,nba_401810608,0,train,0.7748821
L003494,nba_401809244,0,train,0.7721419
L003494,nba_401811025,1,train,0.78396523
L003494,nba_401812710,0,train,0.7686994
L003494,nba_401809999,0,train,0.66220605
L003494,nba_401810051,0,train,0.6734545
L003494,nba_401810654,0,train,0.72102237
L003494,nba_401836802,0,train,0.72872293
L003494,nba_401812689,0,train,0.7407849
L003494,nba_401812720,0,train,0.72322893
L003494,nba_401810425,0,train,0.74374235
L003494,nba_401809798,0,train,0.7370006
L003494,nba_401810769,0,train,0.6674741
L003494,nba_401810907,0,train,0.6824954
L003494,nba_401810193,0,train,0.65456665
L003494,nba_401810678,0,train,0.6684799
L003494,nba_401810737,0,train,0.7352927
L003494,nba_401866756,0,train,0.70208246
L003494,nba_401812737,0,train,0.7263564
L003495,nba_401809240,0,train,0.576416
L003495,nba_401812677,0,train,0.62706447
L003495,nba_401811025,1,train,0.6194986
L003495,nba_401810503,0,train,0.5146812
L003495,nba_401810995,0,train,0.5113067
L003495,nba_401812724,0,train,0.54827875
L003495,nba_401810646,0,train,0.54590565
L003495,nba_401809820,0,train,0.55162996
L003495,nba_401810884,0,train,0.51809055
L003495,nba_401810928,0,train,0.62241113
L003495,nba_401810381,0,train,0.6109039
L003495,nba_401810915,0,train,0.5938414
L003495,nba_401810737,0,train,0.61376023
L003495,nba_401809237,0,train,0.6060195
L003495,nba_401810997,0,train,0.58038497
L003495,nba_401810153,0,train,0.62221164
L003495,nba_401812737,0,train,0.61472374
L003495,nba_401810675,0,train,0.6038226
L003495,nba_401810968,0,train,0.5596742
L003495,nba_401810439,0,train,0.5809958
L003496,nba_401812697,1,train,0.9522462
L003496,nba_401812683,0,train,0.8247304
L003496,nba_401812705,0,train,0.8069197
L003496,nba_401812690,0,train,0.71370554
L003496,nba_401812688,0,train,0.6563203
L003496,nba_401812679,0,train,0.6437113
L003496,nba_401812687,0,train,0.57059485
L003496,nba_401812695,0,train,0.5450768
L003496,nba_401812696,0,train,0.6411165
L003496,nba_401812704,0,train,0.62282217
L003496,nba_401812684,0,train,0.6937618
L003496,nba_401812710,0,train,0.62293816
L003497,nba_401810213,0,train,0.8518757
L003497,nba_401812697,1,train,0.8599105
L003497,nba_401810243,0,train,0.85165596
L003497,nba_401810987,0,train,0.80696714
L003497,nba_401812723,0,train,0.7842146
L003497,nba_401809986,0,train,0.7318331
L003497,nba_401810445,0,train,0.7272555
L003497,nba_401810582,0,train,0.73610866
L003497,nba_401810020,0,train,0.7355208
L003497,nba_401810561,0,train,0.73722625
L003497,nba_401810818,0,train,0.72759134
L003497,nba_401810779,0,train,0.72980773
L003497,nba_401810415,0,train,0.74918497
L003497,nba_401812731,0,train,0.7480324
L003497,nba_401810636,0,train,0.71823007
L003497,nba_401810941,0,train,0.72782516
L003497,nba_401810199,0,train,0.7217047
L003497,nba_401810591,0,train,0.7109612
L003497,nba_401869381,0,train,0.75811064
L003497,nba_401811020,0,train,0.69176114
L003498,nba_401812697,1,train,0.81151164
L003498,nba_401812683,0,train,0.7618799
L003498,nba_401812705,0,train,0.710134
L003498,nba_401812690,0,train,0.63415587
L003498,nba_401812688,0,train,0.54374146
L003498,nba_401812679,0,train,0.54704165
L003498,nba_401812687,0,train,0.46524128
L003498,nba_401812695,0,train,0.48801053
L003498,nba_401812696,0,train,0.5135474
L003498,nba_401812704,0,train,0.5001929
L003498,nba_401812684,0,train,0.5803266
L003498,nba_401812710,0,train,0.49474543
L003499,nba_401812697,1,train,0.62065005
L003499,nba_401812683,0,train,0.54130745
L003499,nba_401812705,0,train,0.46126276
L003499,nba_401812690,0,train,0.39347714
L003499,nba_401812688,0,train,0.32486826
L003499,nba_401812710,0,train,0.43155763
L003499,nba_401812700,0,train,0.35012808
L003499,nba_401812689,0,train,0.32910353
L003499,nfl_401772855,0,train,0.42875686
L003499,nfl_401772750,0,train,0.43700898
L003499,nba_401812695,0,train,0.4561363
L003499,nba_401812696,0,train,0.46886286
L003499,nba_401812704,0,train,0.45541483
L003499,nba_401812684,0,train,0.43531615
L003500,nba_401809812,1,train,0.86342955
L003500,nba_401810004,0,train,0.87295026
L003500,nba_401810265,0,train,0.7814963
L003500,nba_401810824,0,train,0.8081602
L003500,nba_401810390,0,train,0.7749146
L003500,nba_401809985,0,train,0.76172924
L003500,nba_401810351,0,train,0.8076076
L003500,nba_401810228,0,train,0.75127137
L003500,nba_401810190,0,train,0.73641247
L003500,nba_401810977,0,train,0.78726363
L003500,nba_401810167,0,train,0.75045943
L003500,nba_401810792,0,train,0.78409827
L003500,nba_401810465,0,train,0.77711344
L003500,nba_401809944,0,train,0.75923586
L003500,nba_401810062,0,train,0.71867347
L003500,nba_401811005,0,train,0.78749335
L003500,nba_401810105,0,train,0.7694054
L003500,nba_401811022,0,train,0.7679726
L003500,nba_401810376,0,train,0.75494593
L003500,nba_401810955,0,train,0.7771037
L003501,nba_401809812,1,train,0.85189897
L003501,nba_401810167,0,train,0.75431466
L003501,nba_401810152,0,train,0.6293411
L003501,nba_401809800,0,train,0.67145896
L003501,nfl_401772621,0,train,0.5686896
L003501,nfl_401772893,0,train,0.51984996
L003501,nba_401810151,0,train,0.57900846
L003501,nba_401810160,0,train,0.542191
L003501,nba_401810153,0,train,0.53326166
L003501,nba_401810148,0,train,0.5911317
L003501,nba_401810168,0,train,0.5398029
L003501,nba_401809819,0,train,0.5933659
L003501,nba_401809804,0,train,0.55577266
L003501,nba_401809809,0,train,0.57620174
L003501,nba_401809817,0,train,0.5223346
L003501,nba_401810149,0,train,0.584099
L003501,nba_401810171,0,train,0.5852076
L003501,nba_401809813,0,train,0.6064385
L003501,nba_401809803,0,train,0.6454046
L003501,nba_401810161,0,train,0.5665971
L003502,nba_401809812,1,train,0.66364926
L003502,nba_401810167,0,train,0.6576675
L003502,nfl_401772621,0,train,0.5195302
L003502,nba_401810152,0,train,0.5163877
L003502,nba_401809800,0,train,0.6085327
L003502,nba_401809813,0,train,0.5709871
L003502,nba_401809810,0,train,0.5143485
L003502,nba_401810154,0,train,0.4789269
L003502,nba_401809817,0,train,0.44591528
L003502,nba_401810150,0,train,0.513517
L003502,nba_401810172,0,train,0.543787
L003502,nba_401810151,0,train,0.5184147
L003502,nba_401810160,0,train,0.47052836
L003502,nba_401810153,0,train,0.5019359
L003502,nba_401810148,0,train,0.50544703
L003502,nba_401810168,0,train,0.48855752
L003502,nba_401809819,0,train,0.52506566
L003502,nba_401809804,0,train,0.52329516
L003502,nba_401809809,0,train,0.488295
L003502,nba_401810149,0,train,0.5261487
L003503,nba_401809812,1,train,0.919346
L003503,nba_401810167,0,train,0.8173868
L003503,nba_401810152,0,train,0.67533976
L003503,nba_401809800,0,train,0.73785263
L003503,nfl_401772621,0,train,0.6175303
L003503,nfl_401772893,0,train,0.5976238
L003503,nba_401810151,0,train,0.66646945
L003503,nba_401810160,0,train,0.598412
L003503,nba_401810153,0,train,0.6125601
L003503,nba_401810148,0,train,0.63642263
L003503,nba_401810168,0,train,0.62145007
L003503,nba_401809819,0,train,0.6423098
L003503,nba_401809804,0,train,0.63901377
L003503,nba_401809809,0,train,0.6399092
L003503,nba_401809817,0,train,0.5778831
L003503,nba_401810149,0,train,0.6527639
L003503,nba_401810171,0,train,0.62576103
L003503,nba_401809813,0,train,0.67501485
L003503,nba_401809803,0,train,0.7055483
L003503,nba_401810161,0,train,0.6129539
L003504,nba_401810762,1,train,0.70515895
L003504,nba_401810747,0,train,0.7216288
L003504,nba_401810785,0,train,0.67393637
L003504,nba_401810768,0,train,0.48876432
L003504,nba_401810759,0,train,0.4720578
L003504,nba_401810767,0,train,0.48072314
L003504,nba_401810780,0,train,0.3868308
